name,furniture_type,price,color,shop_name,shop_item_id,shop_url,x_dimension,y_dimension,z_dimension,photo
【オンラインショップ限定】カラン フロアソファ ピンク（W1120～1570）,sofa,24800,#e5c6c2,francfranc,,https://francfranc.com/products/1108010014792?id=865c3383025e86b72a471be218f4e140&objectID=40121846300695&position=24,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014792_d1.jpg?v=1656662403
スプラン ソファ ピンク,sofa,64000,#e5c6c2,francfranc,,https://francfranc.com/products/1108010014563?id=865c3383025e86b72a471be218f4e140&objectID=40121846530071&position=25,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014563_d1.jpg?v=1658212993
シェリー ビーズソファ ピンク,sofa,9900,#e5c6c2,francfranc,,https://francfranc.com/products/1108010012682?id=865c3383025e86b72a471be218f4e140&objectID=39710504091671&position=26,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012682_d1.jpg?v=1640761114
【オンラインショップ限定】シャルム フロアチェア ピンク,sofa,5980,#e5c6c2,francfranc,,https://francfranc.com/products/1108010013474?id=865c3383025e86b72a471be218f4e140&objectID=39476821065751&position=27,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010013474_d1.jpg?v=1640763497
【オンラインショップ限定】フリル ごろ寝マット 700×1800 ピンク,sofa,6800,#e5c6c2,francfranc,,https://francfranc.com/products/1102110030744?id=865c3383025e86b72a471be218f4e140&objectID=39524949622807&position=28,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102110030744_d1.jpg?v=1641543881
ベルベットフェザー クッションカバー 450×450 ピンク （077）,sofa,1500,#e5c6c2,francfranc,,https://francfranc.com/products/1102010025567?id=865c3383025e86b72a471be218f4e140&objectID=39335125647383&position=29,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102010025567_d1.jpg?v=1627628096
サテン フリル スロー（ひざ掛け） 1700×1300 ピンク,sofa,4400,#e5c6c2,francfranc,,https://francfranc.com/products/1102050023325?id=865c3383025e86b72a471be218f4e140&objectID=39331056549911&position=30,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050023325_d1.jpg?v=1627552611
サテン フリル スロー（ひざ掛け） 1500×800 ピンク,sofa,3400,#e5c6c2,francfranc,,https://francfranc.com/products/1102050023318?id=865c3383025e86b72a471be218f4e140&objectID=39331056484375&position=31,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050023318_d1.jpg?v=1627552609
フリル クッションカバー 450×450 ライトピンク（B-002）,sofa,3500,#e5c6c2,francfranc,,https://francfranc.com/products/1102010020999?id=865c3383025e86b72a471be218f4e140&objectID=39284343210007&position=32,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102010020999_d1.jpg?v=1618647024
ミーティス ラグ S ピンク 1400×1000,sofa,12000,#e5c6c2,francfranc,,https://francfranc.com/products/1102090399305?id=865c3383025e86b72a471be218f4e140&objectID=29420444155927&position=33,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090397806_A_3d470815-5126-436b-bcff-f48817cfd65e.jpg?v=1579159682
ハーティー クッション ピンク 360×330,sofa,2800,#e5c6c2,francfranc,,https://francfranc.com/products/1102130017220?id=865c3383025e86b72a471be218f4e140&objectID=33031561576471&position=34,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102130017220_d1.jpg?v=1613965119
ソミュール ソファ ピンク （W1860）,sofa,64000,#e5c6c2,francfranc,,https://francfranc.com/products/1108010009064?id=865c3383025e86b72a471be218f4e140&objectID=33028833083415&position=35,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010009064_d1.jpg?v=1617089326
シュクレ クッション ライトピンク 450×450,sofa,3800,#e5c6c2,francfranc,,https://francfranc.com/products/1102130017237?id=865c3383025e86b72a471be218f4e140&objectID=33025610121239&position=36,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102130017237_d1.jpg?v=1612245595
グロリユ ラグ M ピンク 2000×1400,sofa,5500,#e5c6c2,francfranc,,https://francfranc.com/products/1102090017414?id=865c3383025e86b72a471be218f4e140&objectID=33028827414551&position=37,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090017414_d1.jpg?v=1611804682
カラン フロアチェア S ピンク,sofa,5980,#e5c6c2,francfranc,,https://francfranc.com/products/1108010006568?id=865c3383025e86b72a471be218f4e140&objectID=31714879864855&position=38,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010006568_d1.jpg?v=1693442301
ダマスク マルチクロス 1900×2300 ライトピンク,sofa,1260,#e5c6c2,francfranc,,https://francfranc.com/products/1102050107407?id=865c3383025e86b72a471be218f4e140&objectID=29420441108503&position=39,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050107407_A.jpg?v=1623831184
ウォールフラワー ピオニー S ピンク,sofa,900,#e5c6c2,francfranc,,https://francfranc.com/products/1111070886001?id=865c3383025e86b72a471be218f4e140&objectID=28359129694272&position=40,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1111070886001_d1.jpg?v=1651478695
ウォールフラワー ピオニー L ピンク,sofa,3000,#e5c6c2,francfranc,,https://francfranc.com/products/1111070886803?id=865c3383025e86b72a471be218f4e140&objectID=28359131693120&position=41,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1111070886803_d1.jpg?v=1651478974
【オンラインショップ限定】ロプタ フロアチェア ホワイト,sofa,4780,#ffffff,francfranc,,https://francfranc.com/products/1108010014860?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40121846759447&position=1,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014860_d1.jpg?v=1658823720
ピソラ コンパクトソファベッド 2 ホワイト（W1270～1720）,sofa,59000,#ffffff,francfranc,,https://francfranc.com/products/1108010016246?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40736011485207&position=2,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016246_d1.jpg?v=1706092972
アルボル ファブリックミスト ホワイト（ロマンティックフラワー）,sofa,2000,#ffffff,francfranc,,https://francfranc.com/products/1105120065256?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40736004734999&position=3,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1105120065256_d1.jpg?v=1702544524
リップル スロー（ひざ掛け） 1700×1000 ホワイト【春夏モデル】,sofa,5800,#ffffff,francfranc,,https://francfranc.com/products/1102050076413?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40735991988247&position=4,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050076413_d1_daefaac6-41eb-4538-8caa-3627d806ff53.jpg?v=1706141971
【オンラインショップ限定】モスコ こたつデスク マーブル 800×500,sofa,19840,#ffffff,francfranc,,https://francfranc.com/products/1108090034482?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40582490816535&position=5,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108090034482_d1.jpg?v=1692852280
【オンラインショップ限定】カルム こたつデスク ホワイト 800×500,sofa,22800,#ffffff,francfranc,,https://francfranc.com/products/1108090034475?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40582490161175&position=6,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108090034475_d1.jpg?v=1692852138
【オンラインショップ限定】WARMY ボティーヌ チェア＆ソファカバー ホワイト,sofa,2800,#ffffff,francfranc,,https://francfranc.com/products/1102050075775?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40582508544023&position=7,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050075775_5.jpg?v=1704966071
ファーモラグ M 1600×500 ホワイト,sofa,6900,#ffffff,francfranc,,https://francfranc.com/products/1102090103155?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40582510149655&position=8,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102090103155_d1.jpg?v=1689934052
リトモ シェルフ S ホワイト（W1180～1550xH800）,sofa,42000,#ffffff,francfranc,,https://francfranc.com/products/9108110041209?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=28904467333184&position=9,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108110041209_B_17AW.jpg?v=1569332988
リトモ シェルフ L ホワイト（W900～1445xH1531）,sofa,52000,#ffffff,francfranc,,https://francfranc.com/products/9108110041001?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=28904467365952&position=10,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/9108110041001.jpg?v=1579159521
マーリア サイドテーブル クリア×ホワイト （φ500）,sofa,35000,#ffffff,francfranc,,https://francfranc.com/products/9108100010758?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39337414066199&position=11,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/9108100010758_d1.jpg?v=1625828521
プティ コーヒーテーブル ホワイト（W750）,sofa,22800,#ffffff,francfranc,,https://francfranc.com/products/1108100028869?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40544362987543&position=12,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108100028869_d1.jpg?v=1680853800
コットンスラブ スロー（ひざ掛け） 1700×1300 ホワイト 【2023春夏モデル】,sofa,4060,#ffffff,francfranc,,https://francfranc.com/products/1102050046546?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40429931659287&position=13,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050046546_d1.jpg?v=1670823358
【オンラインショップ限定】WARMY ボティーヌ ごろ寝マット ホワイト,sofa,5440,#ffffff,francfranc,,https://francfranc.com/products/1102110040156?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40252417376279&position=14,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102110040156_d1.jpg?v=1660719737
WARMY ボティーヌ ロングクッション ホワイト,sofa,3840,#ffffff,francfranc,,https://francfranc.com/products/1102130040549?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40244896530455&position=15,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102130040549_d1.jpg?v=1660284777
【オンラインショップ限定】カラン フロアソファ ホワイト（W1120～1570）,sofa,24800,#ffffff,francfranc,,https://francfranc.com/products/1108010014778?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=40121846497303&position=16,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014778_d1.jpg?v=1656662076
ラーナ ナイトテーブル 2 ホワイト×ナチュラル（W417×H466）,sofa,19800,#ffffff,francfranc,,https://francfranc.com/products/1108080014166?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39950594408471&position=17,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108080020303_A_be94a524-5107-4c20-aeae-1141ca71fb7b.jpg?v=1650863944
サイドテーブル タワー 丸型 ホワイト,sofa,7920,#ffffff,francfranc,,https://francfranc.com/products/1108100014336?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39896130715671&position=18,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108100014336_d1.jpg?v=1647307868
メーネ ソファ アーム L ホワイト（W810）,sofa,59500,#ffffff,francfranc,,https://francfranc.com/products/1108010012569?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356853271&position=19,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012569_d1.jpg?v=1643357575
メーネ ソファ アーム Ｒ ホワイト（W810）,sofa,59500,#ffffff,francfranc,,https://francfranc.com/products/1108010012576?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356886039&position=20,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012576_d1.jpg?v=1643357687
チャプルラグ S ホワイト 1000×1000,sofa,4800,#ffffff,francfranc,,https://francfranc.com/products/1102090031618?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39544402771991&position=21,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090031618_d1.jpg?v=1641168826
メーネ ソファ Ｒ ホワイト（W1460）,sofa,79500,#ffffff,francfranc,,https://francfranc.com/products/1108010012521?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356918807&position=22,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012521_d1.jpg?v=1640334247
メーネ ソファ L ホワイト（W1460）,sofa,79500,#ffffff,francfranc,,https://francfranc.com/products/1108010012514?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356492823&position=23,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012514_d1.jpg?v=1640678879
メーネ オットマン ホワイト（W810）,sofa,31000,#ffffff,francfranc,,https://francfranc.com/products/1108010012552?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356951575&position=24,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012552_d1.jpg?v=1640593131
メーネ カウチ L ホワイト（W810）,sofa,79500,#ffffff,francfranc,,https://francfranc.com/products/1108010012538?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356525591&position=25,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012538_d1.jpg?v=1640679118
メーネ カウチ Ｒ ホワイト（W810）,sofa,79500,#ffffff,francfranc,,https://francfranc.com/products/1108010012545?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39529356361751&position=26,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012545_d1.jpg?v=1640334605
コットンスラブ スロー（ひざ掛け） 1700×1300 ホワイト,sofa,2010,#ffffff,francfranc,,https://francfranc.com/products/1102050028412?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39441308090391&position=27,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050028412_d1.jpg?v=1637217739
ファーモ ラグ S ホワイト 900×500【2020年モデル】,sofa,3900,#ffffff,francfranc,,https://francfranc.com/products/1102090010859?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=31704625709079&position=28,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090010859_d1_c511205c-fd85-417d-97b7-87b046258df0.jpg?v=1628475372
ミラ ダイヤラグ M ホワイト 1900×1350,sofa,9800,#ffffff,francfranc,,https://francfranc.com/products/1202090023023?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=39317984116759&position=29,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1202090023023_d1.jpg?v=1623040098
フィリア マルチカバー 2300×1900 ホワイト,sofa,8500,#ffffff,francfranc,,https://francfranc.com/products/1102050018437?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=33031560462359&position=30,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050018437_d1.jpg?v=1615182912
フィリア マルチカバー 2300×2700 ホワイト,sofa,10500,#ffffff,francfranc,,https://francfranc.com/products/1102050018444?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=33031560495127&position=31,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050018444_d1.jpg?v=1621832525
ローチェ マルチカバー 1500×1500 ホワイト,sofa,8500,#ffffff,francfranc,,https://francfranc.com/products/1102050019939?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=33031561379863&position=32,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050019939_d1.jpg?v=1613965121
エンブリーイージーアジャストカーテン H2300×W1300 ホワイト（スタイルカーテン/既製）,sofa,8000,#ffffff,francfranc,,https://francfranc.com/products/1102060017642?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=33031560593431&position=33,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102060017642_d1.jpg?v=1612933024
ジェム スツール ホワイト,sofa,6900,#ffffff,francfranc,,https://francfranc.com/products/1108010008418?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=33028830625815&position=34,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010008418_d1.jpg?v=1612407231
カラン フロアチェア S ホワイト,sofa,5980,#ffffff,francfranc,,https://francfranc.com/products/1108010006544?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=31714879569943&position=35,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010006544_d1.jpg?v=1598855663
チャプル ラグ M ホワイト 1200×1200,sofa,7000,#ffffff,francfranc,,https://francfranc.com/products/1102090000843?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=31139845767191&position=36,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090000843_A.jpg?v=1579866726
ウォールフラワー ピオニー L ホワイト,sofa,3000,#ffffff,francfranc,,https://francfranc.com/products/1111070886704?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=28359133954112&position=37,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1111070886704_d1.jpg?v=1651478937
ウォールフラワー ローズ M ホワイト,sofa,1600,#ffffff,francfranc,,https://francfranc.com/products/1111070886100?id=68e40b2c7bac2717079f14b1f4b8f9e2&objectID=28359129366592&position=38,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1111070886100_d1_fee36bf5-f4d4-4b5b-b350-016de68819c9.jpg?v=1651478735
